rtcode,yr,cmdcode,export
72,2020,84,44169719
68,2020,85,9138562
70,2020,85,475577170
72,2020,85,98835210
68,2020,86,1477171
70,2020,86,5847550
72,2020,86,16479
68,2020,87,9163157
70,2020,87,187482694
72,2020,87,23799437
68,2020,88,26893595
70,2020,88,961501
72,2020,88,1057817
70,2020,89,479652
72,2020,89,212128
68,2020,90,6471837
70,2020,90,17876604
72,2020,90,2726651
68,2020,91,89679
70,2020,91,1150635
72,2020,91,24708
68,2020,92,50321
70,2020,92,149131
72,2020,92,27166
70,2020,93,94556320
72,2020,93,825487
68,2020,94,6432154
70,2020,94,599176354
72,2020,94,2523350
68,2020,95,117229
70,2020,95,46307864
72,2020,95,26708
68,2020,96,130438
70,2020,96,15556164
72,2020,96,478341
70,2020,97,63429
72,2020,97,34964
68,2020,99,1177107
70,2020,99,31156
72,2020,99,2648853
76,2020,1,304193101
76,2020,2,15821674276
76,2020,3,248612597
76,2020,4,217164798
76,2020,5,606828764
76,2020,6,12745440
76,2020,7,190991581
76,2020,8,935391923
76,2020,9,5350900645
76,2020,10,6473741436
76,2020,11,159262044
76,2020,12,29043102272
76,2020,13,129470492
76,2020,14,11816151
76,2020,15,1214528585
76,2020,16,1046962378
76,2020,17,8887159174
76,2020,18,303006397
76,2020,19,297255930
76,2020,20,1719738946
76,2020,21,1077261740
76,2020,22,1345517931
76,2020,23,6451801515
76,2020,24,1638179183
76,2020,25,572849059
76,2020,26,28893262141
76,2020,27,24872571554
76,2020,28,3383988061
76,2020,29,1473139539
76,2020,30,1078398136
76,2020,31,153078180
76,2020,32,307057817
76,2020,33,685383465
76,2020,34,283726253
76,2020,35,568713230
76,2020,36,38939463
76,2020,37,16888210
76,2020,38,953474806
76,2020,39,2590406683
76,2020,40,1267875055
76,2020,41,975999990
76,2020,42,29493340
76,2020,43,34308677
76,2020,44,3139952712
76,2020,45,221241
76,2020,46,315421
76,2020,47,5986641546
76,2020,48,1748081886
76,2020,49,38132740
76,2020,50,20284566
76,2020,51,16985621
76,2020,52,3319721548
76,2020,53,48376380
76,2020,54,85715610
76,2020,55,54399062
76,2020,56,150035196
76,2020,57,10090601
76,2020,58,27875239
76,2020,59,62887802
76,2020,60,48112320
76,2020,61,65856597
76,2020,62,43783838
76,2020,63,84977831
76,2020,64,738530994
76,2020,65,4704794
76,2020,66,286202
76,2020,67,1992810
76,2020,68,979663068
76,2020,69,414753800
76,2020,70,191800569
76,2020,71,5469222153
76,2020,72,8672768178
76,2020,73,1154597600
84,2020,1,403520
96,2020,1,2789
84,2020,2,21214
96,2020,2,247970
84,2020,3,19756454
96,2020,3,7042644
84,2020,4,32396
96,2020,4,327858
96,2020,5,23
84,2020,7,8502424
96,2020,7,21792
84,2020,8,44416704
96,2020,8,305953
84,2020,9,96139
96,2020,9,15023
84,2020,10,730745
96,2020,10,35899
84,2020,11,1329696
96,2020,11,16502
84,2020,12,45552
96,2020,12,488643
96,2020,13,3143
96,2020,14,186
84,2020,15,928278
96,2020,15,130094
84,2020,16,9628
96,2020,16,294518
84,2020,17,59968234
96,2020,17,111312
84,2020,18,791151
96,2020,18,69880
84,2020,19,4055
96,2020,19,171784
84,2020,20,23201993
96,2020,20,40227
84,2020,21,3302606
96,2020,21,1253367
84,2020,22,12835352
96,2020,22,53751
84,2020,23,7000729
96,2020,23,115399
84,2020,24,6154623
84,2020,25,243
96,2020,25,1575799
96,2020,26,110349
84,2020,27,6218292
96,2020,27,5386514796
84,2020,28,5192
96,2020,28,225188
84,2020,29,41787
96,2020,29,1098713327
84,2020,30,665291
96,2020,30,395154
84,2020,31,29783
84,2020,32,19891
96,2020,32,328214
84,2020,33,3966709
96,2020,33,195011
84,2020,34,41115
96,2020,34,182990
96,2020,35,32855
96,2020,36,45495
96,2020,37,1055
84,2020,38,88953
96,2020,38,4287426
84,2020,39,101670
96,2020,39,352833
84,2020,40,414
96,2020,40,569281
96,2020,41,65242
84,2020,42,5883
96,2020,42,35397
84,2020,44,3305038
96,2020,44,705518
96,2020,46,2229
84,2020,47,14067
96,2020,47,125945
84,2020,48,1334749
96,2020,48,487049
84,2020,49,1367
96,2020,49,37019
96,2020,52,396
96,2020,53,0
96,2020,54,62
84,2020,55,1694
96,2020,55,3990
84,2020,56,119453
96,2020,56,6065
96,2020,57,42030
96,2020,58,371
96,2020,59,1007
96,2020,60,11813
84,2020,61,77603
96,2020,61,3928175
84,2020,62,52553
96,2020,62,2564794
84,2020,63,141875
96,2020,63,476726
96,2020,64,57322
84,2020,65,418
96,2020,65,1431
96,2020,66,1356
96,2020,68,50033
84,2020,69,1366
96,2020,69,71071
84,2020,70,430740
96,2020,70,104469
84,2020,71,743406
96,2020,71,12113381
84,2020,72,1026522
96,2020,72,2876135
84,2020,73,38687
96,2020,73,10062278
76,2020,74,570750923
96,2020,74,158029
76,2020,75,57820799
96,2020,75,2455
76,2020,76,786088864
84,2020,76,44312
96,2020,76,1851327
76,2020,78,30739476
96,2020,78,17
76,2020,79,180636847
96,2020,79,94268
76,2020,80,158034830
76,2020,81,107209768
96,2020,81,1123
76,2020,82,293433998
84,2020,82,58035
96,2020,82,2421373
76,2020,83,176846666
84,2020,83,4367
96,2020,83,190005
76,2020,84,8336389249
84,2020,84,890157
96,2020,84,23658745
76,2020,85,2962291832
84,2020,85,214116
96,2020,85,7273240
76,2020,86,46251168
96,2020,86,685970
76,2020,87,6787332295
84,2020,87,744430
96,2020,87,4999359
76,2020,88,2398161466
84,2020,88,536979
76,2020,89,53942859
84,2020,89,212601
76,2020,90,661587087
84,2020,90,183876
76,2020,91,9145929
84,2020,91,397156
76,2020,92,4072817
76,2020,93,314159718
76,2020,94,732708265
84,2020,94,150599
76,2020,95,24921481
84,2020,95,78932
76,2020,96,179755359
84,2020,96,36492
76,2020,97,60331076
84,2020,97,3337
84,2020,99,311007
100,2020,1,46652168
104,2020,1,68395401
100,2020,2,131585236
104,2020,2,2777966
100,2020,3,38778229
104,2020,3,826214135
100,2020,4,228130004
104,2020,4,3184500
100,2020,5,14036029
104,2020,5,11254754
100,2020,6,21569744
104,2020,6,829885
100,2020,7,130675080
104,2020,7,1249366837
100,2020,8,119054564
104,2020,8,624463214
100,2020,9,116079954
104,2020,9,82449160
100,2020,10,1335207707
104,2020,10,1160266447
100,2020,11,63916328
104,2020,11,11904000
100,2020,12,700496730
104,2020,12,547119432
100,2020,13,2783902
104,2020,13,1601220
100,2020,14,1431595
104,2020,14,6434022
100,2020,15,495754041
104,2020,15,5093115
100,2020,16,105958586
104,2020,16,3999731
100,2020,17,107503632
104,2020,17,152247750
100,2020,18,278914916
104,2020,18,110914
100,2020,19,306506750
104,2020,19,4517323
100,2020,20,179535339
104,2020,20,19039067
100,2020,21,153729888
104,2020,21,10089829
100,2020,22,309289522
104,2020,22,8665896
100,2020,23,380731384
104,2020,23,3911934
100,2020,24,185604519
104,2020,24,47811174
100,2020,25,106966484
104,2020,25,4782526
100,2020,26,1015968425
104,2020,26,60029937
100,2020,27,1482868149
104,2020,27,3427372069
100,2020,28,272293661
104,2020,28,2457507
100,2020,29,110403296
104,2020,29,557408
100,2020,30,1158547381
104,2020,30,447484
100,2020,31,179824845
104,2020,31,9002
100,2020,32,44873743
104,2020,32,362610
100,2020,33,426871724
104,2020,33,1376402
100,2020,34,135398128
104,2020,34,1648538
100,2020,35,110360518
104,2020,35,7866
100,2020,36,3936160
100,2020,37,5149435
104,2020,37,362949
100,2020,38,572783501
104,2020,38,647304
100,2020,39,1095794159
104,2020,39,45883437
100,2020,40,375830530
104,2020,40,333775788
100,2020,41,13000307
104,2020,41,528426
100,2020,42,78166260
104,2020,42,375275633
100,2020,43,10040668
100,2020,44,352437822
104,2020,44,135602477
100,2020,45,1860055
100,2020,46,1404118
104,2020,46,2221646
100,2020,47,45632580
104,2020,47,17308190
100,2020,48,313128383
104,2020,48,14125620
100,2020,49,72767851
104,2020,49,157989
100,2020,50,333012
104,2020,50,633692
100,2020,51,124483453
104,2020,51,1190
100,2020,52,33481350
104,2020,52,27693333
100,2020,53,3627891
104,2020,53,212614
100,2020,54,60291173
104,2020,54,1141636
100,2020,55,103136447
104,2020,55,12708840
100,2020,56,84929806
104,2020,56,861029
100,2020,57,13019489
104,2020,57,3052
100,2020,58,13817208
104,2020,58,6540590
100,2020,59,8998836
104,2020,59,4273911
100,2020,60,35872995
104,2020,60,5036310
100,2020,61,674203056
104,2020,61,1159691404
100,2020,62,682192259
104,2020,62,3425030654
100,2020,63,218071938
104,2020,63,29897069
100,2020,64,199009940
104,2020,64,471268608
100,2020,65,7956516
104,2020,65,32045799
100,2020,66,1968617
104,2020,66,1690669
100,2020,67,1954027
104,2020,67,15783777
100,2020,68,111027197
104,2020,68,804895
100,2020,69,203527942
104,2020,69,322476
100,2020,70,549921593
104,2020,70,6055423
100,2020,71,116957608
104,2020,71,33944611
100,2020,72,609998807
104,2020,72,345165170
100,2020,73,669134093
104,2020,73,19338171
100,2020,74,2833269610
104,2020,74,927586367
100,2020,75,461077
100,2020,76,417531018
104,2020,76,55356161
100,2020,78,175442105
104,2020,78,14550858
100,2020,79,167374028
104,2020,79,15197535
100,2020,80,634713
104,2020,80,6300
100,2020,81,11832308
104,2020,81,31112
100,2020,82,45079729
104,2020,82,1039256
100,2020,83,190460494
104,2020,83,1319297
100,2020,84,2668697687
104,2020,84,628795504
100,2020,85,3486789663
104,2020,85,200476043
100,2020,86,173498757
104,2020,86,330196
100,2020,87,1184395579
104,2020,87,15839576
96,2020,88,7864299
100,2020,88,51747717
104,2020,88,46089714
96,2020,89,5359770
100,2020,89,12080541
104,2020,89,2351412
96,2020,90,13202184
100,2020,90,629709802
104,2020,90,98056492
96,2020,91,73294
100,2020,91,16117181
104,2020,91,1538524
96,2020,92,6519
100,2020,92,4039437
104,2020,92,89
100,2020,93,992515
104,2020,93,51938
96,2020,94,1083116
100,2020,94,776643522
104,2020,94,11819104
96,2020,95,47876
100,2020,95,287117980
104,2020,95,18764321
96,2020,96,10058
100,2020,96,50354471
104,2020,96,11422770
96,2020,97,953
100,2020,97,1230911
104,2020,97,22106
96,2020,99,1083988
100,2020,99,761053703
104,2020,99,1769211
108,2020,2,1951
108,2020,3,806
108,2020,4,27001
108,2020,5,581
108,2020,6,18627
108,2020,7,36492
108,2020,8,1238217
108,2020,9,52258350
108,2020,10,3029
108,2020,11,9512651
108,2020,12,99814
108,2020,15,135538
108,2020,16,56
108,2020,17,57350
108,2020,19,15840
108,2020,20,29789
108,2020,21,16865
108,2020,22,9092758
108,2020,23,1331670
108,2020,24,6862402
108,2020,25,55229
108,2020,26,8966544
108,2020,27,3005628
108,2020,28,47260
108,2020,30,790
108,2020,31,1301
108,2020,32,1675
108,2020,33,41370
108,2020,34,398678
108,2020,35,1310
108,2020,37,530
108,2020,38,82461
108,2020,39,3100885
108,2020,40,244198
108,2020,41,676418
108,2020,42,2467
108,2020,44,14179
108,2020,45,78
108,2020,46,30
108,2020,47,1673
108,2020,48,4703
108,2020,49,5309
108,2020,50,206
108,2020,52,110320
108,2020,54,26
108,2020,55,139
108,2020,56,4522
108,2020,57,1725
108,2020,60,4
108,2020,61,7999
108,2020,62,6524
108,2020,63,1143942
108,2020,64,2978
108,2020,65,1996
108,2020,66,337
108,2020,68,4859
108,2020,69,36579
112,2020,1,5735200
112,2020,2,815261500
112,2020,3,114480300
112,2020,4,2420772600
112,2020,5,11201500
112,2020,6,154936300
112,2020,7,255363400
112,2020,8,155167000
112,2020,9,6429300
112,2020,10,16112800
112,2020,11,49756100
112,2020,12,17509200
112,2020,13,2336900
112,2020,14,155500
112,2020,15,340430700
112,2020,16,388990700
112,2020,17,173335400
112,2020,18,80216600
112,2020,19,71296600
112,2020,20,108971400
112,2020,21,100644000
108,2020,70,3245457
108,2020,71,45820066
108,2020,72,9096613
108,2020,73,221347
108,2020,76,438732
108,2020,79,5059
108,2020,82,19819
108,2020,83,1523
108,2020,84,818561
108,2020,85,887980
108,2020,87,1048924
108,2020,88,101
108,2020,89,96221
108,2020,90,7200
108,2020,91,252
108,2020,92,2099
108,2020,94,1334472
108,2020,95,1478
108,2020,96,99650
108,2020,97,1288
112,2020,22,177957700
112,2020,23,246069400
112,2020,25,204009100
112,2020,26,3498100
112,2020,27,3680387200
112,2020,28,63426100
112,2020,29,164577300
112,2020,30,312194700
112,2020,31,2909574300
112,2020,32,99671900
112,2020,33,148731200
112,2020,34,81910500
112,2020,35,30772800
112,2020,36,5222600
112,2020,37,1985500
112,2020,38,286994600
112,2020,39,1013679600
112,2020,40,349483100
112,2020,41,19724900
112,2020,42,18285200
112,2020,43,18139700
112,2020,44,1506889400
112,2020,45,552100
112,2020,46,6925500
112,2020,47,107358000
112,2020,48,195732600
112,2020,49,31941500
112,2020,50,293900
112,2020,51,11956000
112,2020,52,33398000
112,2020,53,63902200
112,2020,54,127427400
112,2020,55,148663900
112,2020,56,94021200
112,2020,57,51337100
112,2020,58,15172800
112,2020,59,55395800
112,2020,60,72558500
112,2020,61,181250500
112,2020,62,205925900
116,2020,1,358160
124,2020,1,1359481468
116,2020,2,775
124,2020,2,6227690509
116,2020,3,352914
124,2020,3,4400676399
116,2020,4,2752
124,2020,4,449949446
116,2020,5,1899
124,2020,5,249967685
116,2020,6,1794
116,2020,7,3979066
116,2020,8,130978208
116,2020,9,11480727
116,2020,10,471157011
116,2020,11,23878040
116,2020,12,1060474
116,2020,13,433950
116,2020,14,180
116,2020,15,32169065
116,2020,17,52877270
116,2020,18,556578
116,2020,19,13111189
116,2020,20,32485345
116,2020,21,879359
116,2020,22,3767760
116,2020,23,20261790
116,2020,24,12953808
116,2020,25,5051177
116,2020,26,368491
116,2020,27,364
116,2020,28,336113
116,2020,29,22156551
116,2020,30,11637455
116,2020,31,63500
116,2020,32,128258
116,2020,33,1681636
116,2020,34,1250524
116,2020,35,3036961
116,2020,36,803874
116,2020,37,229387
116,2020,38,2603574
116,2020,39,308901170
116,2020,40,281847572
116,2020,41,19438544
116,2020,42,1008780167
116,2020,43,200030663
116,2020,44,215940544
116,2020,45,28329
116,2020,46,698998
116,2020,47,265876
116,2020,48,13548673
116,2020,49,383763640
116,2020,50,15000
116,2020,52,9391789
116,2020,53,159129
116,2020,54,2634312
116,2020,55,13516978
116,2020,56,4718344
116,2020,57,33426
116,2020,58,2570052
116,2020,59,46614053
116,2020,60,39848408
116,2020,61,5188129697
116,2020,62,2296771243
112,2020,63,93346600
116,2020,63,161926468
112,2020,64,196856100
116,2020,64,1123080578
112,2020,65,8511800
116,2020,65,31085969
112,2020,66,2068300
116,2020,66,34396139
112,2020,67,2245500
116,2020,67,13733953
112,2020,68,194815600
116,2020,68,4519097
112,2020,69,114057400
116,2020,69,367134
112,2020,70,222169800
116,2020,70,7888232
116,2020,71,3038699495
112,2020,72,871532100
116,2020,72,6307718
112,2020,73,801795200
116,2020,73,45759307
112,2020,74,95775000
116,2020,74,57574396
112,2020,75,225200
112,2020,76,216503400
116,2020,76,43548049
112,2020,78,14496000
116,2020,78,1131800
112,2020,79,722000
116,2020,79,3083
112,2020,80,211000
112,2020,81,2893200
112,2020,82,78419800
116,2020,82,662934
112,2020,83,130100700
116,2020,83,11464838
112,2020,84,1500508500
116,2020,84,170110475
112,2020,85,1101733100
116,2020,85,762091468
112,2020,86,411835900
116,2020,86,20347
112,2020,87,2152202800
116,2020,87,559402639
116,2020,88,15100
112,2020,89,822100
116,2020,89,2804969
112,2020,90,429342700
116,2020,90,6294882
112,2020,91,9648000
116,2020,91,6867307
112,2020,92,1346700
116,2020,92,216616
112,2020,94,714686000
116,2020,94,638375771
112,2020,95,93569400
116,2020,95,67159943
112,2020,96,45901900
116,2020,96,19258875
112,2020,97,2647300
116,2020,97,270886
112,2020,99,1632351100
116,2020,99,1688406
124,2020,6,497959149
124,2020,7,5510073068
124,2020,8,718642092
124,2020,9,579092267
124,2020,10,7788779319
124,2020,11,950354803
132,2020,11,29664
124,2020,12,7637494293
124,2020,13,59320973
124,2020,14,3141200
124,2020,15,3461846552
132,2020,15,110180
124,2020,16,909511454
132,2020,16,32887681
124,2020,17,973793783
132,2020,17,5975
124,2020,18,1724911082
124,2020,19,4182994324
132,2020,19,440190
124,2020,20,2000579121
124,2020,21,2008850923
132,2020,21,2242
124,2020,22,1310168107
132,2020,22,1032305
124,2020,23,2715105583
132,2020,23,1413005
124,2020,24,166593278
124,2020,25,1375441062
132,2020,25,477
124,2020,26,10051378683
124,2020,27,68797107746
124,2020,28,3412760029
124,2020,29,3080986891
124,2020,30,8270060070
132,2020,30,8930122
124,2020,31,5157372796
124,2020,32,1050806324
124,2020,33,1900311774
124,2020,34,1029385734
124,2020,35,284606489
124,2020,36,187650479
124,2020,37,12576623
124,2020,38,3149846214
124,2020,39,12413586824
124,2020,40,2658984362
132,2020,40,144515
124,2020,41,113813954
132,2020,41,1229
124,2020,42,162280942
124,2020,43,77209105
124,2020,44,13416478597
124,2020,45,3557623
124,2020,46,48359149
124,2020,47,4980682362
124,2020,48,6410863301
132,2020,48,7
124,2020,49,680009904
132,2020,49,2029
124,2020,50,353554
124,2020,51,15398006
124,2020,52,25105934
124,2020,53,7686912
124,2020,54,280978932
124,2020,55,66618686
124,2020,56,220142275
132,2020,56,12
124,2020,57,68668122
124,2020,58,72485226
124,2020,59,389544067
124,2020,60,74290350
124,2020,61,367397716
132,2020,61,2796856
124,2020,62,669129642
132,2020,62,1162828
124,2020,63,401096024
132,2020,63,30507
124,2020,64,126566532
132,2020,64,2631229
124,2020,65,67480212
132,2020,65,32735
124,2020,66,4765198
124,2020,67,11863712
124,2020,68,1176920844
124,2020,69,90012557
132,2020,69,51
124,2020,70,556476371
124,2020,71,21660230331
124,2020,72,5523556187
124,2020,73,4445858088
132,2020,73,5975
124,2020,74,2873307715
124,2020,75,2776252164
124,2020,76,8341047738
124,2020,78,370261855
124,2020,79,1285624404
124,2020,80,19542095
124,2020,81,456182669
124,2020,82,610926341
124,2020,83,1287332045
124,2020,84,28754704411
132,2020,84,90476
124,2020,85,11005445259
132,2020,85,27818
124,2020,86,176891017
124,2020,87,46075311439
132,2020,87,53015
124,2020,88,9688707805
124,2020,89,229527322
132,2020,89,122229
124,2020,90,6399467550
132,2020,90,87614
124,2020,91,84721605
124,2020,92,67382487
124,2020,93,280344168
124,2020,94,4947620824
132,2020,94,454
124,2020,95,766287427
132,2020,95,1049357
124,2020,96,781833471
124,2020,97,129341484
124,2020,99,20033126332
136,2020,1,4074
136,2020,9,302085
136,2020,12,4117
136,2020,15,96952
136,2020,21,4409
136,2020,22,58
136,2020,25,14400
136,2020,27,2611359
136,2020,29,3915
136,2020,30,310467
136,2020,32,2026
136,2020,33,17029
136,2020,35,214
136,2020,38,2666
136,2020,39,58856
136,2020,40,1376
136,2020,42,8352
136,2020,44,5357
136,2020,47,14443
136,2020,49,42415
136,2020,57,5351
136,2020,61,3040
136,2020,62,25391
136,2020,63,176855
136,2020,64,140036
136,2020,68,455
136,2020,69,21495
136,2020,70,2640
136,2020,71,303202
136,2020,72,353859
136,2020,73,19097
136,2020,74,593692
136,2020,76,194775
136,2020,78,154027
136,2020,81,40930
136,2020,82,15460
136,2020,83,1154
136,2020,84,1044030
136,2020,85,10160511
136,2020,86,19240
136,2020,87,159269
136,2020,88,28169
136,2020,89,290726
136,2020,90,346770
136,2020,91,384
136,2020,92,268
136,2020,94,191411
136,2020,95,1643679
136,2020,96,82
136,2020,97,145146
136,2020,99,2552014
144,2020,1,292152
144,2020,2,2223484
144,2020,3,214940340
144,2020,4,5341281
144,2020,5,773460
144,2020,6,11850936
