rtcode,yr,cmdcode,import
524,2020,83,29830509
524,2020,84,778869583
524,2020,85,688722150
524,2020,86,7190385
524,2020,87,512697386
524,2020,88,65694707
524,2020,89,334818
524,2020,90,148365093
524,2020,91,3359963
524,2020,92,1122576
524,2020,93,34900579
524,2020,94,51059883
524,2020,95,15655420
524,2020,96,45476373
524,2020,97,25132
554,2020,1,45066438
554,2020,2,215033024
554,2020,3,124492061
554,2020,4,236719838
554,2020,5,38558284
554,2020,6,11799977
554,2020,7,74339296
554,2020,8,294480010
554,2020,9,126670363
554,2020,10,229459469
554,2020,11,55138761
554,2020,12,91857332
554,2020,13,30265398
554,2020,14,1530771
554,2020,15,257731904
554,2020,16,125087902
554,2020,17,334686220
554,2020,18,207714392
554,2020,19,381304670
554,2020,20,229398830
554,2020,21,629804980
554,2020,22,462994407
554,2020,23,818992733
554,2020,24,101727689
554,2020,25,143459141
554,2020,26,2993660
554,2020,27,3158488506
554,2020,28,329907020
554,2020,29,316486260
554,2020,30,999005511
554,2020,31,468173469
554,2020,32,236539917
554,2020,33,446780568
554,2020,34,289586512
554,2020,35,123681024
554,2020,36,11475116
554,2020,37,28202619
554,2020,38,471662506
554,2020,39,1453959420
554,2020,40,440598433
554,2020,41,1983123
554,2020,42,150277906
554,2020,43,2931837
554,2020,44,263676516
554,2020,45,3592010
554,2020,46,6313572
554,2020,47,28530712
554,2020,48,670039718
528,2020,49,906943426
554,2020,49,138062804
528,2020,50,6575518
554,2020,50,1591574
528,2020,51,57888215
554,2020,51,11461321
528,2020,52,212992372
554,2020,52,16178712
528,2020,53,68188203
554,2020,53,11137569
528,2020,54,800852454
554,2020,54,59796567
528,2020,55,275690863
554,2020,55,44876501
528,2020,56,547656965
554,2020,56,70154704
528,2020,57,323510426
554,2020,57,94801587
528,2020,58,74272719
554,2020,58,9710226
528,2020,59,386049023
554,2020,59,38249380
528,2020,60,197332202
554,2020,60,19948996
528,2020,61,6508462671
554,2020,61,498488496
528,2020,62,6847797882
554,2020,62,488835781
528,2020,63,2973781157
554,2020,63,397107836
528,2020,64,4407858399
554,2020,64,243281065
528,2020,65,323166991
554,2020,65,38932210
528,2020,66,111524962
554,2020,66,10119494
528,2020,67,113372191
554,2020,67,8860084
528,2020,68,1438019849
554,2020,68,152778138
528,2020,69,1028753883
554,2020,69,144701351
528,2020,70,1638337778
554,2020,70,234107529
528,2020,71,1324867017
554,2020,71,381194989
528,2020,72,8585197648
554,2020,72,254004012
528,2020,73,7469100070
554,2020,73,757843456
528,2020,74,2078725379
554,2020,74,101035855
528,2020,75,623836823
554,2020,75,2910249
528,2020,76,5014125570
554,2020,76,261529343
528,2020,78,114832701
554,2020,78,1565087
528,2020,79,829593867
554,2020,79,32109519
528,2020,80,134322456
554,2020,80,5402990
528,2020,81,253538914
554,2020,81,4604577
528,2020,82,1718761815
554,2020,82,169860543
528,2020,83,1674055835
554,2020,83,195970013
528,2020,84,62206556580
554,2020,84,5332392990
528,2020,85,69607714959
554,2020,85,3459525484
528,2020,86,516328395
554,2020,86,121603390
528,2020,87,26691527254
554,2020,87,4193392227
528,2020,88,2155538821
554,2020,88,313517981
528,2020,89,2460074033
554,2020,89,389774497
528,2020,90,26009161358
554,2020,90,1327999516
528,2020,91,551513392
528,2020,92,190161807
528,2020,93,247377102
528,2020,94,7935434570
528,2020,95,3510743481
528,2020,96,1178145170
528,2020,97,152833135
528,2020,99,89621400
558,2020,1,10483896
562,2020,1,148840
558,2020,2,34767846
562,2020,2,5209875
558,2020,3,5620020
562,2020,3,5688348
558,2020,4,38898989
562,2020,4,28599846
558,2020,5,364723
562,2020,5,12049
558,2020,6,1809548
562,2020,6,5558
558,2020,7,16456130
562,2020,7,9214004
558,2020,8,12117978
562,2020,8,8114985
558,2020,9,5295912
562,2020,9,10440242
558,2020,10,177048758
562,2020,10,396667403
558,2020,11,29720390
562,2020,11,34378569
558,2020,12,7646730
562,2020,12,1090445
558,2020,13,692579
562,2020,13,1950
558,2020,14,21215
562,2020,14,27988
558,2020,15,87671343
562,2020,15,104915052
558,2020,16,34825339
562,2020,16,3640882
558,2020,17,24161432
562,2020,17,64686191
558,2020,18,9819370
562,2020,18,2460823
558,2020,19,130597651
562,2020,19,55713879
558,2020,20,35313472
562,2020,20,11502174
558,2020,21,150497517
562,2020,21,96759615
558,2020,22,59733217
562,2020,22,9474769
558,2020,23,116353452
562,2020,23,4144182
558,2020,24,103742901
562,2020,24,49279247
558,2020,25,53051878
562,2020,25,86835188
558,2020,26,28716
562,2020,26,550830
558,2020,27,632773272
562,2020,27,120089316
558,2020,28,29689537
562,2020,28,23144519
558,2020,29,26434268
562,2020,29,8872945
558,2020,30,388686432
562,2020,30,259318161
558,2020,31,86152876
562,2020,31,14937311
558,2020,32,52373687
562,2020,32,5022444
558,2020,33,97517474
562,2020,33,2698616
558,2020,34,90959274
562,2020,34,17353266
558,2020,35,11455866
562,2020,35,694040
558,2020,36,10013217
562,2020,36,2317262
558,2020,37,4476227
562,2020,37,97791
558,2020,38,162845013
562,2020,38,17780567
558,2020,39,301994745
562,2020,39,34897472
558,2020,40,84319605
562,2020,40,11759187
558,2020,41,8478748
562,2020,41,2569
558,2020,42,13566000
562,2020,42,1450840
558,2020,43,3500
558,2020,44,17619109
562,2020,44,15248965
558,2020,45,8184
562,2020,45,47515
558,2020,46,238063
562,2020,46,1567047
558,2020,47,131347
562,2020,47,13728
558,2020,48,168865232
562,2020,48,8206513
558,2020,49,22885433
562,2020,49,8420378
558,2020,50,154598
562,2020,50,16849
558,2020,51,137267
562,2020,51,1455
558,2020,52,140849525
562,2020,52,17335571
558,2020,53,1162189
562,2020,53,65334
558,2020,54,53483052
562,2020,54,1436981
558,2020,55,77946426
562,2020,55,2962078
558,2020,56,7259439
562,2020,56,570011
558,2020,57,711082
562,2020,57,1089672
558,2020,58,41617173
562,2020,58,165791
558,2020,59,25710002
562,2020,59,343712
558,2020,60,424893702
562,2020,60,9683
558,2020,61,288093634
562,2020,61,1509680
558,2020,62,79873628
562,2020,62,4054407
558,2020,63,114729479
562,2020,63,51607243
558,2020,64,36151999
562,2020,64,7065927
558,2020,65,2793674
562,2020,65,892926
558,2020,66,482609
562,2020,66,215350
558,2020,67,311214
562,2020,67,12422
558,2020,68,26887514
562,2020,68,2397657
558,2020,69,26121136
562,2020,69,7131073
558,2020,70,18140710
562,2020,70,2235782
558,2020,71,1637697
562,2020,71,423076
558,2020,72,166396617
562,2020,72,44661059
558,2020,73,128129251
562,2020,73,119609676
558,2020,74,21902985
562,2020,74,468855
558,2020,75,46467
562,2020,75,188491
558,2020,76,35627419
562,2020,76,8865170
558,2020,78,246477
562,2020,78,55331
558,2020,79,1556869
562,2020,79,5685
558,2020,80,644131
562,2020,80,29584
558,2020,81,27315
562,2020,81,1077
558,2020,82,28512201
562,2020,82,11791963
558,2020,83,25910772
562,2020,83,2703763
558,2020,84,369147789
562,2020,84,253137095
558,2020,85,560351925
562,2020,85,124099813
558,2020,86,652385
562,2020,86,3139025
558,2020,87,219206666
562,2020,87,212902616
558,2020,88,661736
562,2020,88,292372820
558,2020,89,312821
562,2020,89,74760
558,2020,90,97464167
562,2020,90,40267425
554,2020,91,64362744
558,2020,91,1171813
562,2020,91,137698
554,2020,92,23239377
558,2020,92,1513959
562,2020,92,2011
554,2020,93,47525004
558,2020,93,76112
562,2020,93,238909902
554,2020,94,766991220
558,2020,94,58492201
562,2020,94,26339414
554,2020,95,412496584
558,2020,95,18882289
562,2020,95,1274638
554,2020,96,167714149
558,2020,96,79695297
562,2020,96,1610525
554,2020,97,29604148
558,2020,97,97592
562,2020,97,215727
554,2020,99,373828993
558,2020,99,892325
579,2020,1,23714061
579,2020,2,147656475
579,2020,3,405937075
579,2020,4,176035230
579,2020,5,71535208
579,2020,6,253436118
579,2020,7,443384414
579,2020,8,781563861
579,2020,9,237594359
579,2020,10,144140785
579,2020,11,321573151
579,2020,12,268699367
579,2020,13,19673346
579,2020,14,4130682
579,2020,15,1135210324
579,2020,16,198552021
579,2020,17,187586776
579,2020,18,250897300
579,2020,19,638319960
579,2020,20,274193445
579,2020,21,483729302
579,2020,22,986128616
579,2020,23,1290900406
579,2020,24,535128628
579,2020,25,283929954
579,2020,26,583870549
579,2020,27,3584840078
579,2020,28,1370293270
579,2020,29,702230524
579,2020,30,2363485352
579,2020,31,95835112
579,2020,32,471624640
579,2020,33,655384453
579,2020,34,466628994
579,2020,35,73834961
579,2020,36,100393289
579,2020,37,20093345
579,2020,38,951295406
579,2020,39,2498019618
579,2020,40,771551505
579,2020,41,32532001
579,2020,42,277295389
579,2020,43,8755947
579,2020,44,1448872345
579,2020,45,3159655
579,2020,46,11417907
579,2020,47,43098507
579,2020,48,885275298
579,2020,49,317310563
579,2020,50,958841
579,2020,51,84999732
579,2020,52,16590141
579,2020,53,5034929
579,2020,54,35829221
579,2020,55,16856476
579,2020,56,201286322
579,2020,57,89887333
579,2020,58,14938127
579,2020,59,58077118
579,2020,60,17871043
579,2020,61,1001155371
579,2020,62,1157348781
579,2020,63,526731375
579,2020,64,591795042
579,2020,65,71337590
579,2020,66,10108655
579,2020,67,22328098
579,2020,68,391192605
579,2020,69,258311381
579,2020,70,393192305
579,2020,71,350538277
579,2020,72,734850142
586,2020,1,12041687
586,2020,2,1997869
586,2020,3,6778893
586,2020,4,90711675
586,2020,5,3732564
586,2020,6,2079822
586,2020,7,895148119
586,2020,8,218184860
586,2020,9,782361856
586,2020,10,753883743
586,2020,11,10860013
586,2020,12,1280698927
586,2020,13,18050392
586,2020,14,36545178
586,2020,15,2247619329
586,2020,16,1987603
586,2020,17,162968693
586,2020,18,36504848
586,2020,19,147348973
586,2020,20,38951099
586,2020,21,80715859
586,2020,22,6399521
586,2020,23,119517373
586,2020,24,12103257
586,2020,25,108623427
586,2020,26,4918210
586,2020,27,10313084690
586,2020,28,453321815
586,2020,29,2129268793
586,2020,30,781483631
586,2020,31,472988964
586,2020,32,453066819
586,2020,33,177741760
586,2020,34,155962665
586,2020,35,61991266
586,2020,36,2570001
586,2020,37,26076233
586,2020,38,862565804
586,2020,39,2167690689
586,2020,40,550830989
586,2020,41,39724376
586,2020,42,17552944
586,2020,43,134731
586,2020,44,161006116
586,2020,45,340187
586,2020,46,260939
586,2020,47,183335413
586,2020,48,431235762
586,2020,49,30570344
586,2020,50,7279223
586,2020,51,7873886
586,2020,52,1392682228
579,2020,73,3953085993
579,2020,74,364579745
579,2020,75,1958312783
579,2020,76,976826512
579,2020,78,24770141
579,2020,79,12216781
579,2020,80,1472456
579,2020,81,58915172
579,2020,82,378128885
579,2020,83,319733620
579,2020,84,11273252890
579,2020,85,8030230899
579,2020,86,261493816
579,2020,87,9345851306
579,2020,88,1133880845
579,2020,89,2568056026
579,2020,90,2734775368
579,2020,91,86419786
579,2020,92,47775094
579,2020,93,248940681
579,2020,94,2845131960
579,2020,95,626293540
579,2020,96,247349420
579,2020,97,75360819
579,2020,99,698932489
591,2020,1,8618644
600,2020,1,11734053
591,2020,2,79318644
600,2020,2,3742376
591,2020,3,24628824
600,2020,3,3266499
591,2020,4,135505754
600,2020,4,33041835
591,2020,5,980905
600,2020,5,42989952
591,2020,6,6731292
600,2020,6,1888552
591,2020,7,44691545
600,2020,7,28262001
591,2020,8,64661727
600,2020,8,16971280
591,2020,9,20309301
600,2020,9,8752278
591,2020,10,213325789
600,2020,10,53577530
591,2020,11,33421733
600,2020,11,28235898
591,2020,12,24563695
600,2020,12,25021904
591,2020,13,3371844
600,2020,13,2551740
591,2020,14,174115
600,2020,14,42519
591,2020,15,84058046
600,2020,15,36747903
591,2020,16,133547804
600,2020,16,19843646
591,2020,17,24043289
600,2020,17,21528865
591,2020,18,37411927
600,2020,18,22825696
591,2020,19,203744718
600,2020,19,66676305
591,2020,20,122534703
600,2020,20,40615736
591,2020,21,242789764
600,2020,21,114711773
591,2020,22,384428976
600,2020,22,191204184
591,2020,23,183462876
600,2020,23,64395814
591,2020,24,77538128
600,2020,24,123768105
591,2020,25,16762662
600,2020,25,70735585
591,2020,26,606554
591,2020,27,928128404
591,2020,28,29969377
591,2020,29,426845228
591,2020,30,1765414148
591,2020,31,72443102
591,2020,32,73837893
591,2020,33,395016494
591,2020,34,141186348
591,2020,35,21034169
591,2020,36,3926981
591,2020,37,4334681
591,2020,38,249128634
591,2020,39,413862797
591,2020,40,234806779
591,2020,41,336515
591,2020,42,92744508
591,2020,43,423120
591,2020,44,44307082
591,2020,45,1115184
591,2020,46,790480
591,2020,47,1216227
591,2020,48,279702089
591,2020,49,38093767
591,2020,50,5059
591,2020,51,191471
591,2020,52,4154290
586,2020,53,53878064
591,2020,53,765050
586,2020,54,544220459
591,2020,54,68843430
586,2020,55,547272139
591,2020,55,2596526
586,2020,56,137799663
591,2020,56,13092338
586,2020,57,12048353
591,2020,57,11118590
586,2020,58,37929360
591,2020,58,3451143
586,2020,59,77193654
591,2020,59,5909952
586,2020,60,106543840
591,2020,60,1282467
586,2020,61,38863372
591,2020,61,339973634
586,2020,62,37972420
591,2020,62,514221654
586,2020,63,254956122
591,2020,63,175593423
586,2020,64,37369472
591,2020,64,595477602
586,2020,65,4850998
591,2020,65,13469708
586,2020,66,3295829
591,2020,66,6350167
586,2020,67,3721141
591,2020,67,8019282
586,2020,68,53275610
591,2020,68,49138480
586,2020,69,81170927
591,2020,69,50616887
586,2020,70,120923775
591,2020,70,43090475
586,2020,71,22971723
591,2020,71,92429517
586,2020,72,3153762474
591,2020,72,104764241
586,2020,73,458285648
591,2020,73,239860046
586,2020,74,160057923
591,2020,74,7972192
586,2020,75,16119438
591,2020,75,262030
586,2020,76,355854289
591,2020,76,78348470
586,2020,78,5745765
591,2020,78,293902
586,2020,79,46502982
591,2020,79,942569
586,2020,80,5093530
591,2020,80,60925
586,2020,81,5425905
591,2020,81,213695
586,2020,82,65972002
591,2020,82,70426954
586,2020,83,79977891
591,2020,83,59415211
586,2020,84,4070175998
591,2020,84,1656602720
586,2020,85,4551025437
591,2020,85,1614557418
586,2020,86,10421090
591,2020,86,25493744
586,2020,87,1441614461
591,2020,87,660112784
586,2020,88,29248753
591,2020,88,11621738
586,2020,89,268034482
591,2020,89,7256828
586,2020,90,643095460
591,2020,90,258287368
586,2020,91,12350262
591,2020,91,75987433
586,2020,92,1428648
591,2020,92,13234208
586,2020,93,2496176
591,2020,93,1706743
586,2020,94,96493020
591,2020,94,177964466
586,2020,95,40699740
591,2020,95,146123970
586,2020,96,93843012
591,2020,96,107930573
586,2020,97,1324526
591,2020,97,1061149
586,2020,99,22455181
591,2020,99,6331900
604,2020,1,17969270
604,2020,2,161401700
604,2020,3,173965243
604,2020,4,265139704
604,2020,5,28749971
604,2020,6,32901434
604,2020,7,110653408
604,2020,8,114511043
604,2020,9,54168755
604,2020,10,1568748259
604,2020,11,83843507
604,2020,12,218992832
604,2020,13,16230938
604,2020,14,11445145
604,2020,15,519872811
604,2020,16,145064551
604,2020,17,186945765
604,2020,18,54768900
604,2020,19,152397207
604,2020,20,86325494
604,2020,21,353167307
604,2020,22,205694163
604,2020,23,712988040
604,2020,24,8657257
604,2020,25,154350148
600,2020,26,1348364
604,2020,26,123371449
600,2020,27,1263940093
604,2020,27,3263589020
600,2020,28,37783714
604,2020,28,391799643
600,2020,29,188939553
604,2020,29,521479310
600,2020,30,276268347
604,2020,30,1079145130
600,2020,31,403117112
604,2020,31,546343870
600,2020,32,64689160
604,2020,32,269223815
600,2020,33,140105871
604,2020,33,446347951
600,2020,34,75850324
604,2020,34,264697993
600,2020,35,22328421
604,2020,35,113346172
600,2020,36,8058546
604,2020,36,32188165
600,2020,37,4172205
604,2020,37,24030189
600,2020,38,444578183
604,2020,38,873789257
600,2020,39,416360811
604,2020,39,1924009439
600,2020,40,212318969
604,2020,40,668940649
600,2020,41,5329879
604,2020,41,2696091
600,2020,42,15635795
604,2020,42,92392439
600,2020,43,19209
604,2020,43,75776
600,2020,44,19092991
604,2020,44,294475204
600,2020,45,13797
604,2020,45,1474307
600,2020,46,114299
604,2020,46,863358
600,2020,47,4328437
604,2020,47,91770552
600,2020,48,203116186
604,2020,48,496865563
600,2020,49,10052149
604,2020,49,62762563
600,2020,50,16159
604,2020,50,2209967
600,2020,51,4578
604,2020,51,24533091
600,2020,52,24142298
604,2020,52,248447219
600,2020,53,140597
604,2020,53,1042797
600,2020,54,40206229
604,2020,54,159079988
600,2020,55,43965033
604,2020,55,157034261
600,2020,56,19219202
604,2020,56,85537007
600,2020,57,13360215
604,2020,57,17513181
600,2020,58,6332522
604,2020,58,22061951
600,2020,59,7864291
604,2020,59,65944267
600,2020,60,63461144
604,2020,60,124268299
600,2020,61,43373462
604,2020,61,293838551
600,2020,62,42705858
604,2020,62,315951002
600,2020,63,35225743
604,2020,63,576055743
600,2020,64,55275018
604,2020,64,349587682
600,2020,65,3733000
604,2020,65,23294283
600,2020,66,676734
604,2020,66,3458427
600,2020,67,2424573
604,2020,67,5546436
600,2020,68,24967915
604,2020,68,60945877
600,2020,69,66608047
604,2020,69,208661087
600,2020,70,44108912
604,2020,70,181332369
